blizzard_item_id,name,icon_url,slot_type,armor_type,quality_track,has_tooltip
155888,Irontide Captain's Hat,https://wow.zamimg.com/images/wow/icons/medium/inv_helm_leather_kultirasdungeon_c_01.jpg,head,leather,,yes
155889,Sharkhide Grips,https://wow.zamimg.com/images/wow/icons/medium/inv_glove_leather_kultirasdungeon_c_01.jpg,hands,leather,,yes
155890,Sharktooth-Knuckled Grips,https://wow.zamimg.com/images/wow/icons/medium/inv_glove_plate_kultirasdungeon_c_01.jpg,hands,plate,,yes
155891,Greasy Bacon-Grabbers,https://wow.zamimg.com/images/wow/icons/medium/inv_glove_cloth_kultirasdungeon_c_01.jpg,hands,cloth,,yes
155892,Bite-Resistant Chain Gloves,https://wow.zamimg.com/images/wow/icons/medium/inv_glove_mail_kultirasdungeon_c_01.jpg,hands,mail,,yes
155967,Steelbreaker's Embrace,https://wow.zamimg.com/images/wow/icons/medium/inv_chest_plate20.jpg,chest,plate,,yes
156001,Decimator's Armguards,https://wow.zamimg.com/images/wow/icons/medium/inv_bracer_26b.jpg,wrist,plate,,yes
156027,Dragonsteel Faceplate,https://wow.zamimg.com/images/wow/icons/medium/inv_helmet_130.jpg,head,plate,,yes
156044,Armbraces of the Vibrant Flame,https://wow.zamimg.com/images/wow/icons/medium/inv_bracer_32a.jpg,wrist,mail,,yes
156131,Valorous Worldbreaker Helm,https://wow.zamimg.com/images/wow/icons/medium/inv_helmet_69.jpg,head,mail,,yes
156182,Bindings of Winter Gale,https://wow.zamimg.com/images/wow/icons/medium/inv_bracer_29.jpg,wrist,mail,,yes
156264,Pulsing Spellshield,https://wow.zamimg.com/images/wow/icons/medium/inv_shield_64.jpg,off_hand,,,yes
156271,Shoulderguards of the Solemn Watch,https://wow.zamimg.com/images/wow/icons/medium/inv_shoulder_104.jpg,shoulder,plate,,yes
156326,Fused Alloy Legplates,https://wow.zamimg.com/images/wow/icons/medium/inv_pants_plate_21.jpg,legs,plate,,yes
157555,Constructor's Worklight,https://wow.zamimg.com/images/wow/icons/medium/inv_wand_07.jpg,main_hand,,,yes
157558,Shoddily Stitched Shoulderguards,https://wow.zamimg.com/images/wow/icons/medium/inv_shoulder_95.jpg,shoulder,leather,,yes
157559,Chilly Cinch,https://wow.zamimg.com/images/wow/icons/medium/inv_belt_16.jpg,waist,leather,,yes
157560,Skadi's Scaled Boots,https://wow.zamimg.com/images/wow/icons/medium/inv_boots_chain_09.jpg,feet,mail,,yes
157561,Dino-Toothed Waistguard,https://wow.zamimg.com/images/wow/icons/medium/inv_belt_15.jpg,waist,plate,,yes
157562,Rod of Aggressive Questioning,https://wow.zamimg.com/images/wow/icons/medium/inv_staff_84.jpg,main_hand,,,yes
157563,Freshly Sewn Leggings,https://wow.zamimg.com/images/wow/icons/medium/inv_pants_leather_25.jpg,legs,leather,,yes
157564,Marbled Bracers,https://wow.zamimg.com/images/wow/icons/medium/inv_bracer_07.jpg,wrist,plate,,yes
157565,Tangler-Leather Gloves,https://wow.zamimg.com/images/wow/icons/medium/inv_gauntlets_28.jpg,hands,leather,,yes
157566,Vest of the Observant,https://wow.zamimg.com/images/wow/icons/medium/inv_chest_leather_08.jpg,chest,leather,,yes
157567,Bodyguard's Treads,https://wow.zamimg.com/images/wow/icons/medium/inv_boots_07.jpg,feet,leather,,yes
157568,Helm of Dire Vision,https://wow.zamimg.com/images/wow/icons/medium/inv_helmet_121.jpg,head,mail,,yes
157569,Chain Leggings of the Tide,https://wow.zamimg.com/images/wow/icons/medium/inv_pants_mail_25.jpg,legs,mail,,yes
157570,Helm of Cauterization,https://wow.zamimg.com/images/wow/icons/medium/inv_helmet_104.jpg,head,leather,,yes
157571,Gauntlets of Stuttering Reality,https://wow.zamimg.com/images/wow/icons/medium/inv_gauntlets_30.jpg,hands,plate,,yes
157572,Pauldrons of the Great Tide,https://wow.zamimg.com/images/wow/icons/medium/inv_shoulder_92.jpg,shoulder,plate,,yes
157575,Crystal of Ensnared Power,https://wow.zamimg.com/images/wow/icons/medium/inv_datacrystal01.jpg,off_hand,,,yes
157578,Belt of Vile Concoctions,https://wow.zamimg.com/images/wow/icons/medium/inv_belt_16.jpg,waist,leather,,yes
157579,Slag-Stained Legplates,https://wow.zamimg.com/images/wow/icons/medium/inv_pants_plate_11.jpg,legs,plate,,yes
157580,Spark of the Forge,https://wow.zamimg.com/images/wow/icons/medium/inv_misc_orb_02.jpg,off_hand,,,yes
157581,Skittering Gauntlets,https://wow.zamimg.com/images/wow/icons/medium/inv_gauntlets_30.jpg,hands,plate,,yes
157582,Nerubian Mantle,https://wow.zamimg.com/images/wow/icons/medium/inv_shoulder_95.jpg,shoulder,mail,,yes
157583,Protector's Buckler,https://wow.zamimg.com/images/wow/icons/medium/inv_shield_51.jpg,off_hand,,,yes
157584,Drape of Moorabi,https://wow.zamimg.com/images/wow/icons/medium/inv_misc_cape_19.jpg,back,,,yes
157586,Stonespeaker's Spare Cinch,https://wow.zamimg.com/images/wow/icons/medium/inv_belt_mail_dungeonmail_c_03.jpg,waist,mail,,yes
157587,Old One Eye's Cowl,https://wow.zamimg.com/images/wow/icons/medium/inv_helmet_192.jpg,head,leather,,yes
157588,Ironshell Pendant,https://wow.zamimg.com/images/wow/icons/medium/inv_jewelry_necklace_20.jpg,neck,,,yes
157589,Salty Shell-Studded Girdle,https://wow.zamimg.com/images/wow/icons/medium/inv_belt_103.jpg,waist,leather,,yes
157590,Crystalgrinder Bracers,https://wow.zamimg.com/images/wow/icons/medium/inv_bracer_82.jpg,wrist,leather,,yes
157591,Crystal-Chained Lodestone,https://wow.zamimg.com/images/wow/icons/medium/inv_misc_necklacea2.jpg,neck,,,yes
157592,Crackling Geode Mace,https://wow.zamimg.com/images/wow/icons/medium/inv_mace_1h_cataclysm_c_02.jpg,main_hand,,,yes
157593,Crystalpowder Amice,https://wow.zamimg.com/images/wow/icons/medium/inv_shoulder_robe_dungeonrobe_c_03.jpg,shoulder,cloth,,yes
157594,Earth-Strength Legguards,https://wow.zamimg.com/images/wow/icons/medium/inv_pants_mail_dungeonmail_c_03.jpg,legs,mail,,yes
157595,Fractured Earthstone Necklace,https://wow.zamimg.com/images/wow/icons/medium/inv_jewelry_necklace_49.jpg,neck,,,yes
157596,Glimmerthread Pantaloons,https://wow.zamimg.com/images/wow/icons/medium/inv_pants_leather_dungeonleather_c_05.jpg,legs,leather,,yes
157597,Troggstitched Drape,https://wow.zamimg.com/images/wow/icons/medium/inv_misc_cape_cataclysm_caster_b_01.jpg,back,,,yes
157598,Courier's Dragonriding Spaulders,https://wow.zamimg.com/images/wow/icons/medium/inv_shoulder_mail_dungeonmail_c_03.jpg,shoulder,mail,,yes
157599,Sceptre of Swirling Winds,https://wow.zamimg.com/images/wow/icons/medium/inv_mace_1h_cataclysm_c_04.jpg,main_hand,,,yes
157600,Necklace of Rumbling Earth,https://wow.zamimg.com/images/wow/icons/medium/inv_misc_necklace15.jpg,neck,,,yes
157601,Choker of Stolen Thunder,https://wow.zamimg.com/images/wow/icons/medium/inv_jewelry_necklace_35.jpg,neck,,,yes
157602,Ionized Choker,https://wow.zamimg.com/images/wow/icons/medium/inv_jewelry_necklace_14.jpg,neck,,,yes
157603,Thundercleaver Axe,https://wow.zamimg.com/images/wow/icons/medium/inv_axe_2h_cataclysm_c_01.jpg,main_hand,,,yes
157604,Billowing Skydrape,https://wow.zamimg.com/images/wow/icons/medium/inv_misc_cape_cataclysm_caster_b_01.jpg,back,,,yes
157605,Sandals of the West Wind,https://wow.zamimg.com/images/wow/icons/medium/inv_boots_robe_dungeonrobe_c_03.jpg,feet,cloth,,yes
157606,Time-Desiccated Girdle,https://wow.zamimg.com/images/wow/icons/medium/inv_belt_mail_dungeonmail_c_05.jpg,waist,mail,,yes
157607,Gently Gnawed Hauberk,https://wow.zamimg.com/images/wow/icons/medium/inv_chest_mail_dungeonmail_c_03.jpg,chest,mail,,yes
157608,Groundrumble Boots,https://wow.zamimg.com/images/wow/icons/medium/inv_boots_plate_dungeonplate_c_03.jpg,feet,plate,,yes
157609,Scepter of Stargazing,https://wow.zamimg.com/images/wow/icons/medium/inv_mace_1h_cataclysm_c_02.jpg,main_hand,,,yes
157610,Heat-Shielded Tunic,https://wow.zamimg.com/images/wow/icons/medium/inv_chest_leather_31.jpg,chest,leather,,yes
157611,Crown of Patient Vigil,https://wow.zamimg.com/images/wow/icons/medium/inv_helmet_104.jpg,head,leather,,yes
157612,Dragonkin Ward,https://wow.zamimg.com/images/wow/icons/medium/inv_shield_cataclysm_c_01-.jpg,off_hand,,,yes
157613,Geomancy Slicer,https://wow.zamimg.com/images/wow/icons/medium/inv_weapon_hand_35.jpg,main_hand,,,yes
157614,Flame Invoker's Treads,https://wow.zamimg.com/images/wow/icons/medium/inv_boots_chain_03.jpg,feet,leather,,yes
157615,Flamescale Chain Leggings,https://wow.zamimg.com/images/wow/icons/medium/inv_pants_mail_dungeonmail_c_03.jpg,legs,mail,,yes
157616,Chestguard of Futility,https://wow.zamimg.com/images/wow/icons/medium/inv_chest_plate_dungeonplate_c_06.jpg,chest,plate,,yes
157617,Wolfshide Vest,https://wow.zamimg.com/images/wow/icons/medium/inv_chest_leather_31.jpg,chest,leather,,yes
157628,Gold-Flecked Gloves,https://wow.zamimg.com/images/wow/icons/medium/inv_gauntlets_23.jpg,hands,cloth,,yes
157739,Warsinger's Sabatons,https://wow.zamimg.com/images/wow/icons/medium/inv_boots_plate_02.jpg,feet,plate,,yes
157740,Warsinger's Gauntlets,https://wow.zamimg.com/images/wow/icons/medium/inv_gauntlets_28.jpg,hands,plate,,yes
157744,Warsinger's Girdle,https://wow.zamimg.com/images/wow/icons/medium/inv_belt_21.jpg,waist,plate,,yes
157745,Warsinger's Vambraces,https://wow.zamimg.com/images/wow/icons/medium/inv_bracer_10.jpg,wrist,plate,,yes
157752,Armbands of Exiled Architects,https://wow.zamimg.com/images/wow/icons/medium/inv_bracer_robe_dungeonrobe_c_03.jpg,wrist,cloth,,yes
157753,Vest of the Curious Visitor,https://wow.zamimg.com/images/wow/icons/medium/inv_chest_cloth_15.jpg,chest,leather,,yes
157754,Old Friend's Gloves,https://wow.zamimg.com/images/wow/icons/medium/inv_gauntlets_mail_dungeonmail_c_03.jpg,hands,mail,,yes
157755,Missing Diplomat's Pauldrons,https://wow.zamimg.com/images/wow/icons/medium/inv_shoulder_plate_dungeonplate_c_03.jpg,shoulder,plate,,yes
158301,Ruffled Poet Blouse,https://wow.zamimg.com/images/wow/icons/medium/inv_chest_cloth_kultirasdungeon_c_01.jpg,chest,cloth,,yes
158302,Chum-Coated Leggings,https://wow.zamimg.com/images/wow/icons/medium/inv_pant_cloth_kultirasdungeon_c_01.jpg,legs,cloth,,yes
158303,Devilsaur Worshiper's Sandals,https://wow.zamimg.com/images/wow/icons/medium/inv_boot_cloth_zandalardungeon_c_01.jpg,feet,cloth,,yes
158304,Mantle of Fastidious Machinations,https://wow.zamimg.com/images/wow/icons/medium/inv_shoulder_leather_zandalardungeon_c_01.jpg,shoulder,leather,,yes
158305,Sea Dog's Cuffs,https://wow.zamimg.com/images/wow/icons/medium/inv_bracer_leather_kultirasdungeon_c_01.jpg,wrist,leather,,yes
158306,Belt of Gleaming Determination,https://wow.zamimg.com/images/wow/icons/medium/inv_belt_leather_zandalardungeon_c_01.jpg,waist,leather,,yes
158307,Shrapnel-Dampening Chestguard,https://wow.zamimg.com/images/wow/icons/medium/inv_chest_mail_zandalardungeon_c_01.jpg,chest,mail,,yes
158308,Souldrifting Sabatons,https://wow.zamimg.com/images/wow/icons/medium/inv_boot_mail_zandalardungeon_c_01.jpg,feet,mail,,yes
158309,Wristlinks of Alchemical Transfusion,https://wow.zamimg.com/images/wow/icons/medium/inv_bracer_mail_zandalardungeon_c_01.jpg,wrist,mail,,yes
158311,Concealed Fencing Plates,https://wow.zamimg.com/images/wow/icons/medium/inv_bracer_plate_kultirasdungeon_c_01.jpg,wrist,plate,,yes
158313,Legplates of Beaten Gold,https://wow.zamimg.com/images/wow/icons/medium/inv_pant_plate_zandalardungeon_c_01.jpg,legs,plate,,yes
158314,Seal of Questionable Loyalties,https://wow.zamimg.com/images/wow/icons/medium/inv_ring_80_06b.jpg,ring_1,,,yes
158315,Secret Spinner's Miter,https://wow.zamimg.com/images/wow/icons/medium/inv_helm_cloth_zandalardungeon_c_01.jpg,head,cloth,,yes
158317,Gauntlets of Eternal Service,https://wow.zamimg.com/images/wow/icons/medium/inv_glove_mail_zandalardungeon_c_01.jpg,hands,mail,,yes
158318,Murky Cerulean Signet,https://wow.zamimg.com/images/wow/icons/medium/inv_misc_primitive_ring02.jpg,ring_1,,,yes
158319,My'das Talisman,https://wow.zamimg.com/images/wow/icons/medium/inv_offhand_draenei_a_02.jpg,trinket_1,,,yes
158320,Revitalizing Voodoo Totem,https://wow.zamimg.com/images/wow/icons/medium/ability_shaman_repulsiontotem.jpg,trinket_1,,,yes
158321,Wand of Zealous Purification,https://wow.zamimg.com/images/wow/icons/medium/inv_wand_1h_battledungeon_c_01.jpg,main_hand,,,yes
158322,Aureus Vessel,https://wow.zamimg.com/images/wow/icons/medium/inv_offhand_1h_battledungeon_c_02.jpg,off_hand,,,yes
158323,Soulrender's Fang,https://wow.zamimg.com/images/wow/icons/medium/inv_knife_1h_battledungeon_c_01.jpg,main_hand,,,yes
158341,Chemical Blaster's Legguards,https://wow.zamimg.com/images/wow/icons/medium/inv_pant_mail_zandalardungeon_c_01.jpg,legs,mail,,yes
158344,Mantle of Ceremonial Ascension,https://wow.zamimg.com/images/wow/icons/medium/inv_shoulder_cloth_zandalardungeon_c_01.jpg,shoulder,cloth,,yes
158346,Sailcloth Waistband,https://wow.zamimg.com/images/wow/icons/medium/inv_belt_cloth_kultirasdungeon_c_01.jpg,waist,cloth,,yes
158347,Cincture of Glittering Gold,https://wow.zamimg.com/images/wow/icons/medium/inv_belt_mail_zandalardungeon_c_01.jpg,waist,mail,,yes
158348,Wraps of Everliving Fealty,https://wow.zamimg.com/images/wow/icons/medium/inv_bracer_cloth_zandalardungeon_c_01.jpg,wrist,cloth,,yes
158349,Petticoat of the Self-Stylized Azerite Baron,https://wow.zamimg.com/images/wow/icons/medium/inv_chest_cloth_zandalardungeon_c_01.jpg,chest,cloth,,yes
158350,Rowdy Reveler's Legwraps,https://wow.zamimg.com/images/wow/icons/medium/inv_pant_cloth_zandalardungeon_c_01.jpg,legs,cloth,,yes
158351,Dashing Bilge Rat Shoes,https://wow.zamimg.com/images/wow/icons/medium/inv_boot_cloth_kultirasdungeon_c_01.jpg,feet,cloth,,yes
158353,Servo-Arm Bindings,https://wow.zamimg.com/images/wow/icons/medium/inv_bracer_leather_zandalardungeon_c_01.jpg,wrist,leather,,yes
158355,Loa-Blessed Chestguard,https://wow.zamimg.com/images/wow/icons/medium/inv_chest_mail_zandalardungeon_c_01.jpg,chest,mail,,yes
158356,Shell-Kickers,https://wow.zamimg.com/images/wow/icons/medium/inv_boots_mail_kultirasdungeon_c_01.jpg,feet,mail,,yes
158357,Bindings of Enraged Earth,https://wow.zamimg.com/images/wow/icons/medium/inv_bracer_mail_zandalardungeon_c_01.jpg,wrist,mail,,yes
158359,Stonefury Vambraces,https://wow.zamimg.com/images/wow/icons/medium/inv_bracer_plate_zandalardungeon_c_01.jpg,wrist,plate,,yes
158360,Sharkbait Harness Girdle,https://wow.zamimg.com/images/wow/icons/medium/inv_belt_plate_kultirasdungeon_c_01.jpg,waist,plate,,yes
158361,Sharkwater Waders,https://wow.zamimg.com/images/wow/icons/medium/inv_pant_plate_kultirasdungeon_c_01.jpg,legs,plate,,yes
158362,Lord Waycrest's Signet,https://wow.zamimg.com/images/wow/icons/medium/inv_ring_80_01e.jpg,ring_1,,,yes
158364,High Altitude Turban,https://wow.zamimg.com/images/wow/icons/medium/inv_helm_leather_zandalardungeon_c_01.jpg,head,leather,,yes
158366,Charged Sandstone Band,https://wow.zamimg.com/images/wow/icons/medium/inv_ring_80_03d.jpg,ring_1,,,yes
158367,Merektha's Fang,https://wow.zamimg.com/images/wow/icons/medium/inv_misc_food_87_sporelingsnack.jpg,trinket_1,,,yes
158368,Fangs of Intertwined Essence,https://wow.zamimg.com/images/wow/icons/medium/inv_misc_toothb_06.jpg,trinket_1,,,yes
158369,Galvanized Stormcrusher,https://wow.zamimg.com/images/wow/icons/medium/inv_mace_1h_pandaraid_d_01.jpg,main_hand,,,yes
158370,Twin-Strike Polearm,https://wow.zamimg.com/images/wow/icons/medium/inv_polearm_2h_snakeman_c_01.jpg,main_hand,,,yes
158371,Seabreeze,https://wow.zamimg.com/images/wow/icons/medium/inv_staff_2h_battledungeon_c_02.jpg,main_hand,,,yes
158373,Resonating Crystal Scimitar,https://wow.zamimg.com/images/wow/icons/medium/inv_sword_1h_battledungeon_c_02.jpg,main_hand,,,yes
158374,Tiny Electromental in a Jar,https://wow.zamimg.com/images/wow/icons/medium/inv_alchemy_71_potion4.jpg,trinket_1,,,yes
158375,Drape of the Loyal Vassal,https://wow.zamimg.com/images/wow/icons/medium/inv_cape_cloth_zandalardungeon_c_01.jpg,back,,,yes
158711,Hallowed Ossein Longbow,https://wow.zamimg.com/images/wow/icons/medium/inv_bow_1h_battledungeon_c_01.jpg,main_hand,,,yes
158712,Rezan's Gleaming Eye,https://wow.zamimg.com/images/wow/icons/medium/ability_hunter_aspectoftheviper.jpg,trinket_1,,,yes
158713,Disc of Indomitable Will,https://wow.zamimg.com/images/wow/icons/medium/inv_shield_1h_battledungeon_c_02.jpg,off_hand,,,yes
158714,Swarm's Edge,https://wow.zamimg.com/images/wow/icons/medium/inv_sword_1h_battledungeon_c_02.jpg,main_hand,,,yes
159129,Flamecaster Botefeux,https://wow.zamimg.com/images/wow/icons/medium/inv_staff_2h_battledungeon_c_03.jpg,main_hand,,,yes
159130,Captain's Diplomacy,https://wow.zamimg.com/images/wow/icons/medium/inv_firearm_2h_vulperapirate_d_01.jpg,main_hand,,,yes
159131,Howlis' Crystal Shiv,https://wow.zamimg.com/images/wow/icons/medium/inv_knife_1h_battledungeon_c_02.jpg,main_hand,,,yes
159132,Jolly's Boot Dagger,https://wow.zamimg.com/images/wow/icons/medium/inv_knife_1h_battledungeon_c_01.jpg,main_hand,,,yes
159133,Jagged Iris Sica,https://wow.zamimg.com/images/wow/icons/medium/inv_knife_1h_battledungeon_c_02.jpg,main_hand,,,yes
159134,Heart-Piercing Stalactite,https://wow.zamimg.com/images/wow/icons/medium/inv_knife_1h_battledungeon_c_02.jpg,main_hand,,,yes
159135,Deep Fathom's Bite,https://wow.zamimg.com/images/wow/icons/medium/inv_knife_1h_battledungeon_c_01.jpg,main_hand,,,yes
159136,Jeweled Dagger of Subjugation,https://wow.zamimg.com/images/wow/icons/medium/inv_knife_1h_battledungeon_c_01.jpg,main_hand,,,yes
159137,Gilded Serpent's Tooth,https://wow.zamimg.com/images/wow/icons/medium/inv_knife_1h_battledungeon_c_01.jpg,main_hand,,,yes
159174,Freehold Belt of the Quickblade,https://wow.zamimg.com/images/wow/icons/medium/inv_belt_leather_kultirasquest_b_01.jpg,waist,leather,,yes
159226,Excavator's Safety Belt,https://wow.zamimg.com/images/wow/icons/medium/inv_belt_cloth_zandalardungeon_c_01.jpg,waist,cloth,,yes
159227,Silk Cuffs of the Skycap'n,https://wow.zamimg.com/images/wow/icons/medium/inv_bracer_cloth_kultirasdungeon_c_01.jpg,wrist,cloth,,yes
159231,Mine Rat's Handwarmers,https://wow.zamimg.com/images/wow/icons/medium/inv_glove_cloth_zandalardungeon_c_01.jpg,hands,cloth,,yes
159232,Exquisitely Aerodynamic Shoulderpads,https://wow.zamimg.com/images/wow/icons/medium/inv_shoulder_cloth_zandalardungeon_c_01.jpg,shoulder,cloth,,yes
159233,Loa Betrayer's Vestments,https://wow.zamimg.com/images/wow/icons/medium/inv_chest_cloth_zandalardungeon_c_01.jpg,chest,cloth,,yes
159234,Down-Lined Breeches,https://wow.zamimg.com/images/wow/icons/medium/inv_pant_cloth_zandalardungeon_c_01.jpg,legs,cloth,,yes
159235,Deranged Alchemist's Slippers,https://wow.zamimg.com/images/wow/icons/medium/inv_boot_cloth_zandalardungeon_c_01.jpg,feet,cloth,,yes
159236,Headdress of the First Empire,https://wow.zamimg.com/images/wow/icons/medium/inv_helm_cloth_zandalardungeon_c_01.jpg,head,cloth,,yes
159237,Captain's Dustfinders,https://wow.zamimg.com/images/wow/icons/medium/inv_glove_cloth_kultirasdungeon_c_01.jpg,hands,cloth,,yes
159238,Mantle of Void-Touched Waters,https://wow.zamimg.com/images/wow/icons/medium/inv_shoulder_cloth_kultirasdungeon_c_01.jpg,shoulder,cloth,,yes
159239,Aqu'sirr's Swirling Sash,https://wow.zamimg.com/images/wow/icons/medium/inv_belt_cloth_kultirasdungeon_c_01.jpg,waist,cloth,,yes
159240,Rixxa's Sweat-Wicking Cuffs,https://wow.zamimg.com/images/wow/icons/medium/inv_bracer_cloth_zandalardungeon_c_01.jpg,wrist,cloth,,yes
159241,Blood-Drenched Robes,https://wow.zamimg.com/images/wow/icons/medium/inv_chest_cloth_zandalardungeon_c_01.jpg,chest,cloth,,yes
159242,Leggings of the Drowned Lord,https://wow.zamimg.com/images/wow/icons/medium/inv_pant_cloth_kultirasdungeon_c_01.jpg,legs,cloth,,yes
159243,Sandals of Wise Voodoo,https://wow.zamimg.com/images/wow/icons/medium/inv_boot_cloth_zandalardungeon_c_01.jpg,feet,cloth,,yes
159244,Stormlurker's Cowl,https://wow.zamimg.com/images/wow/icons/medium/inv_helm_cloth_kultirasdungeon_c_01.jpg,head,cloth,,yes
159245,Cord of the Pious Warder,https://wow.zamimg.com/images/wow/icons/medium/inv_belt_cloth_kultirasdungeon_c_01.jpg,waist,cloth,,yes
159247,Handwraps of Oscillating Polarity,https://wow.zamimg.com/images/wow/icons/medium/inv_glove_cloth_zandalardungeon_c_01.jpg,hands,cloth,,yes
159250,Powder Monkey's Leggings,https://wow.zamimg.com/images/wow/icons/medium/inv_pant_cloth_kultirasdungeon_c_01.jpg,legs,cloth,,yes
159251,Top-Sail Footwraps,https://wow.zamimg.com/images/wow/icons/medium/inv_boot_cloth_kultirasdungeon_c_01.jpg,feet,cloth,,yes
